Mes;Categoria;Voltaje;Grupo_consumo;Tipo_consumo;Tarifa;Clientes_BOL;MWh_BOL;FACT_BOL;Clientes_EOR;MWh_EOR;FACT_EOR;Clientes_ESM;MWh_ESM;FACT_ESM;Clientes_GYE;MWh_GYE;FACT_GYE;Clientes_GLR;MWh_GLR;FACT_GLR;Clientes_LRS;MWh_LRS;FACT_LRS;Clientes_MAN;MWh_MAN;FACT_MAN;Clientes_MLG;MWh_MLG;FACT_MLG;Clientes_STE;MWh_STE;FACT_STE;Clientes_STD;MWh_STD;FACT_STD;Clientes_SUC;MWh_SUC;FACT_SUC
feb-25;General;0;5 - Otros;No Público;REFACTOT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
feb-25;General;0;5 - Otros;Público;REFACTOT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
feb-25;General;Alta;2 -  Comercial;No Público;ATCGCD09;0;0;0;2;1.284.164;126726.09;0;0;0;7;4103.25;372182.8;6;428.563.019;425358.76;1;50.405.136;49928.63;0;0;0;0;0;0;0;0;0;1;471;45820.41;0;0;0
feb-25;General;Alta;2 -  Comercial;Público;ATCGCD09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
feb-25;General;Alta;3 - Industrial;No Público;ATCGCD07;0;0;0;2;812.349;73741.34;0;0;0;35;5.843.199.687;4857956.26;29;323.745.326;2990461.63;0;0;0;4;34.984.448;324464.62;11;21.319.621;1937369.33;0;0;0;2;2380.1;223955.49;0;0;0
feb-25;General;Alta;3 - Industrial;No Público;EATCGCD1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;24.242.567;2289404.57;0;0;0;0;0;0;1;0;7.07
feb-25;General;Alta;3 - Industrial;Público;ATCGCD07;0;0;0;0;0;0;2;40.879.662;406289.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;213.676.058;196434.57;0;0;0;0;0;0
feb-25;General;Alta;3 - Industrial;Público;EATCGCD1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2.062.796.201;1832074.57
feb-25;General;Alta;5 - Otros;No Público;ATCGCD03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;223.872;547.84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
feb-25;General;Alta;5 - Otros;No Público;ATCGCD04;0;0;0;0;0;0;0;0;0;3;611.482.608;327359.98;3;166.680.025;1002631.41;0;0;0;0;0;0;6;20.595.863;1276632.25;1;4998;335130.99;0;0;0;0;0;0
feb-25;General;Alta;5 - Otros;No Público;ATCGCD05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
feb-25;General;Alta;5 - Otros;No Público;ATCGCD08;0;0;0;0;0;0;0;0;0;2;1124.36;73015.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
feb-25;General;Alta;5 - Otros;No Público;ATCGCD11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
feb-25;General;Alta;5 - Otros;No Público;ATCGCD12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
feb-25;General;Alta;5 - Otros;No Público;ATCGCD16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
feb-25;General;Alta;5 - Otros;Público;ATCGCD03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
feb-25;General;Alta;5 - Otros;Público;ATCGCD04;0;0;0;0;0;0;0;0;0;2;362.865.199;188146.5;1;7.281.135;427512.57;0;0;0;1;271.720.248;167952.04;0;0;0;1;886.698;61535.45;0;0;0;0;0;0
feb-25;General;Alta;5 - Otros;Público;ATCGCD05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
feb-25;General;Alta;5 - Otros;Público;ATCGCD08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
feb-25;General;Alta;5 - Otros;Público;ATCGCD10;0;0;0;2;981.933;75582.3;1;6.106.347;45191.89;6;31.067.104;195938.3;2;28.948.824;20661.59;0;0;0;0;0;0;0;0;0;1;384;27939.22;2;1038.53;77523.43;0;0;0
feb-25;General;Alta;5 - Otros;Público;ATCGCD11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
feb-25;General;Alta;5 - Otros;Público;ATCGCD12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
feb-25;General;Alta;5 - Otros;Público;ATCGCD13;0;0;0;0;0;0;1;327.600.777;149296.11;1;568;24793.48;1;11.616.812;480590;0;0;0;5;463.439.192;195756.08;0;0;0;0;0;0;0;0;0;0;0;0
feb-25;General;Alta;5 - Otros;Público;ATCGCD14;0;0;0;0;0;0;0;0;0;0;0;0;1;451.008;29747.24;0;0;0;1;727.98;47631.62;0;0;0;0;0;0;0;0;0;0;0;0
feb-25;General;Alta;5 - Otros;Público;ATCGCD15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;293.192;20340.64;0;0;0;0;0;0;0;0;0
feb-25;General;Alta;5 - Otros;Público;ATCGCD16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
feb-25;General;Baja;2 -  Comercial;No Público;BTCGCD01;12;28.738;3072.68;1;0.73644;94.08;67;18.195.689;20649.87;4560;1.580.739.774;1761903;1096;543.525.301;605087.49;64;18.740.954;21288.07;114;24.257.044;28336.95;316;10.488.392;116520.08;39;12.436.128;13378.27;26;7.294.994;8162.49;97;1.154.592;13869.41
feb-25;General;Baja;2 -  Comercial;No Público;BTCGCD31;0;0;0;1;617.916;640.86;0;0;0;42;384.105;38789.82;0;0;0;0;0;0;22;16.840.556;17739.48;2;7.452;707.02;0;0;0;0;0;0;622;301.525.434;308895.65
feb-25;General;Baja;2 -  Comercial;No Público;BTCGSD01;3514;97.717.746;99577.88;17415;848.126.162;863964.87;6618;290.241.766;294225.07;66713;3.341.893.275;3403093.58;17556;1.055.735.008;1072282.29;6886;307.080.123;333888.98;16073;872.274.646;886355.62;10734;455.860.268;463398.41;5942;288.111.747;291792.69;25960;871.978.039;886798.33;11694;471.152.185;478591.83
feb-25;General;Baja;2 -  Comercial;Público;BTCGCD01;0;0;0;0;0;0;0;0;0;5;24.607;2933.01;3;46.692;4735.89;3;1.673.958;1942.04;0;0;0;2;8.666;1229.61;0;0;0;0;0;0;3;7.99;853.14
feb-25;General;Baja;2 -  Comercial;Público;BTCGCD31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5.916;616.45
feb-25;General;Baja;2 -  Comercial;Público;BTCGSD01;1;0.006;1.96;15;581.042;596.76;198;13.285.567;13533.52;52;4.356.524;4531.32;16;5.696;589.18;20;10.664;1080.84;74;62.057;6321.42;308;73.63;7691.38;2;18.504;186.81;55;2.058.658;2106.87;16;6.908;697.81
feb-25;General;Baja;3 - Industrial;No Público;BTCGCD02;4;3.495;546.51;0;0;0;5;469.694;614.56;479;123.678.656;136247.26;11;11.77;1878.41;4;104.936;162.63;45;8.163.884;9509.32;44;262.523;3399.33;0;0;0;0;0;0;11;-1.286;163.95
feb-25;General;Baja;3 - Industrial;No Público;BTCGCD30;0;0;0;0;0;0;0;0;0;1;5.699;480.31;1;-246.636;-3210.94;6;1.264.308;2025.47;25;31.663.024;28095.29;1;9.583;896.62;0;0;0;0;0;0;167;92.038.026;78466.43
feb-25;General;Baja;3 - Industrial;No Público;BTCGSD02;86;1.857.984;1565.82;819;3.239.257;27547.38;213;5.600.422;4667.5;798;42.973.983;38255.65;165;8.373.093;7104.59;183;5.034.508;4225.73;268;1.443.587;12365.19;24;1.015.862;858.33;78;4.334.074;3719.27;85;33.216;2808.54;210;7.425.829;6204.56
feb-25;General;Baja;3 - Industrial;Público;BTCGCD02;0;0;0;0;0;0;0;0;0;0;0;0;1;15.36;1379.66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
feb-25;General;Baja;3 - Industrial;Público;BTCGCD30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;49.164;470.04
